,stim_weight,stim_n,subj_idx,response,rt,condition
2530,1.401361628,-0.004356061,349171132,0.0,-1.6029999999999864,0
2531,1.401361628,-0.004356061,351777009,1.0,1.0330000000000048,0
2532,1.401361628,-0.004356061,367119634,0.0,-1.527000000000008,0
2533,1.401361628,-0.004356061,514268702,0.0,-1.4470000000000025,0
2534,1.401361628,-0.004356061,718176674,0.0,-1.2029999999999865,0
2535,1.401361628,-0.004356061,828632181,1.0,1.1569999999999985,0
2536,1.401361628,-0.004356061,874342939,1.0,7.873999999999913,0
2537,1.401361628,-0.004356061,885985637,0.6666666666666666,0.3733333333333325,0
2538,1.401361628,-0.004356061,949645864,0.0,-1.4400000000000144,0
2539,1.401361628,-0.004356061,971172922,0.0,-1.096000000000003,0
2540,1.401361628,0.995643939,433311086,0.0,-7.422000000000019,0
2541,1.401361628,0.995643939,586071473,0.0,-3.384000000000011,0
2542,1.401361628,0.995643939,894143700,0.0,-3.3610000000000353,0
2543,1.401361628,1.995643939,43020357,0.0,-1.0799999999999972,0
2544,1.401361628,1.995643939,130941034,0.0,-1.0,0
2545,1.401361628,1.995643939,224184422,0.0,-2.2680000000000096,0
2546,1.401361628,1.995643939,350745134,1.0,1.4420000000000053,0
2547,1.401361628,1.995643939,394422911,0.0,-16.088999999999952,0
2548,1.401361628,1.995643939,828632181,0.0,-1.1609999999999945,0
2549,1.401361628,1.995643939,846755060,0.0,-11.347999999999962,0
2550,1.401361628,2.995643939,749079099,0.0,-3.1010000000000377,0
2551,1.4458060719999999,-4.004356061,626227255,1.0,16.609000000000165,0
2552,1.4513616280000001,-1.004356061,846755060,0.0,-9.025000000000023,0
2553,1.526361628,-2.0043560609999997,964326783,0.0,-17.216000000000147,0
2554,1.534694961,-2.0043560609999997,96226407,1.0,8.271999999999956,0
2555,1.568028295,-3.004356061,192065971,0.0,-9.235,0
2556,1.568028295,-1.004356061,534449063,0.0,-3.132000000000006,0
2557,1.601361628,-2.0043560609999997,985750851,0.0,-7.9729999999999634,0
2558,1.601361628,-0.004356061,74263281,0.0,-11.322000000000054,0
2559,1.601361628,2.995643939,716236442,0.0,-6.143999999999929,0
2560,1.651361628,-2.0043560609999997,134057190,0.0,-10.626000000000117,0
2561,1.651361628,-1.004356061,74263281,0.0,-6.753999999999938,0
2562,1.651361628,-0.004356061,586071473,0.0,-7.666999999999941,0
2563,1.651361628,0.995643939,673728725,0.0,-6.949999999999944,0
2564,1.651361628,2.995643939,586071473,0.0,-11.71600000000005,0
2565,1.6763616280000002,-3.004356061,534449063,1.0,14.845000000000066,0
2566,1.7013616280000001,0.995643939,333010087,0.0,-8.79199999999997,0
2567,1.734694961,-2.0043560609999997,56470734,1.0,1.6680000000000057,0
2568,1.734694961,-2.0043560609999997,120939072,0.0,-1.3609999999999922,0
2569,1.734694961,-2.0043560609999997,432332461,1.0,1.8220000000000025,0
2570,1.734694961,-2.0043560609999997,492518259,1.0,1.9109999999999747,0
2571,1.734694961,-2.0043560609999997,778697233,0.0,-1.8400000000000079,0
2572,1.734694961,-2.0043560609999997,874342939,1.0,1.6180000000000163,0
2573,1.734694961,-2.0043560609999997,885985637,0.0,-1.0779999999999879,0
2574,1.734694961,-1.004356061,176326342,0.0,-12.640000000000088,0
2575,1.734694961,-1.004356061,683861923,0.0,-3.4990000000000197,0
2576,1.734694961,-0.004356061,584470675,0.0,-4.905999999999961,0
2577,1.734694961,0.995643939,12919430,0.0,-2.7019999999999986,0
2578,1.734694961,0.995643939,278773301,0.0,-3.6730000000000014,0
2579,1.734694961,1.995643939,148334112,0.0,-2.480999999999995,0
2580,1.734694961,1.995643939,563121476,1.0,1.3129999999999908,0
2581,1.734694961,1.995643939,605713945,1.0,1.1100000000000103,0
2582,1.734694961,1.995643939,755075290,0.0,-1.0500000000000065,0
2583,1.734694961,1.995643939,923162466,0.0,-1.1999999999999997,0
2584,1.7513616280000002,-1.004356061,374999420,0.0,-8.990999999999987,0
2585,1.8013616280000002,-4.004356061,910114803,1.0,4.1759999999999735,0
2586,1.8013616280000002,-2.0043560609999997,433311086,0.0,-7.0610000000000435,0
2587,1.8013616280000002,-2.0043560609999997,584470675,0.0,-7.62300000000004,0
2588,1.8013616280000002,2.995643939,134057190,0.0,-5.619000000000015,0
2589,1.8013616280000002,2.995643939,717256200,0.0,-6.797000000000023,0
2590,1.818028295,-2.0043560609999997,355043712,0.0,-10.720999999999897,0
2591,1.868028295,-4.004356061,449943813,1.0,16.314999999999824,0
2592,1.868028295,-2.0043560609999997,910114803,0.0,-7.630000000000078,0
2593,1.887075914,-2.0043560609999997,333010087,0.0,-14.110999999999928,0
2594,1.901361628,-4.004356061,48977487,1.0,8.094000000000044,0
2595,1.901361628,-3.004356061,2884955,1.0,3.6730000000000014,0
2596,1.901361628,-3.004356061,657894484,0.0,-3.006000000000013,0
2597,1.901361628,-3.004356061,846755060,0.0,-2.9359999999999857,0
2598,1.901361628,-3.004356061,945098209,0.0,-2.7059999999999853,0
2599,1.901361628,-0.004356061,12919430,0.0,-1.9189999999999887,0
2600,1.901361628,-0.004356061,97123322,0.0,-1.0640000000000063,0
2601,1.901361628,-0.004356061,129490812,0.5,2.880999999999954,0
2602,1.901361628,-0.004356061,147547787,0.0,-2.4659999999999878,0
2603,1.901361628,-0.004356061,252234006,1.0,1.3840000000000066,0
2604,1.901361628,-0.004356061,299760590,0.0,-7.329999999999953,0
2605,1.901361628,-0.004356061,321769333,0.0,-1.3479999999999968,0
2606,1.901361628,-0.004356061,396122776,0.0,-8.04599999999993,0
2607,1.901361628,-0.004356061,589703985,0.5,-0.30649999999999983,0
2608,1.901361628,-0.004356061,718176674,0.0,-1.107999999999999,0
2609,1.901361628,-0.004356061,778697233,1.0,1.924999999999983,0
2610,1.901361628,-0.004356061,796639530,1.0,2.203999999999976,0
2611,1.901361628,-0.004356061,840480197,0.5,-0.561499999999994,0
2612,1.901361628,-0.004356061,933260573,1.0,1.971999999999986,0
2613,1.901361628,-0.004356061,949879914,0.5,-0.0845000000000008,0
2614,1.901361628,-0.004356061,956660069,0.0,-1.42100000000001,0
2615,1.901361628,0.995643939,770588123,1.0,2.84200000000002,0
2616,1.901361628,1.995643939,321769333,0.0,-4.963000000000014,0
2617,1.901361628,1.995643939,433311086,0.0,-4.728000000000027,0
2618,1.901361628,1.995643939,584470675,0.0,-4.844999999999989,0
2619,1.901361628,2.995643939,502901314,0.0,-3.1559999999999673,0
2620,1.901361628,3.995643939,846755060,0.0,-7.7390000000000265,0
2621,1.9251711519999999,0.995643939,333010087,0.0,-14.712000000000192,0
2622,1.937075914,0.995643939,909861321,0.0,-17.912000000000102,0
2623,1.972790199,-3.004356061,539422517,0.0,-12.127000000000105,0
2624,1.984694961,-1.004356061,909861321,0.0,-5.784999999999982,0
2625,2.001361628,-3.004356061,507740391,1.0,5.963999999999972,0
2626,2.001361628,-2.0043560609999997,664438269,0.0,-7.795999999999934,0
2627,2.001361628,1.995643939,333010087,0.0,-13.496000000000079,0
2628,2.001361628,1.995643939,539422517,0.0,-13.810000000000134,0
2629,2.001361628,3.995643939,48977487,0.0,-4.811999999999946,0
2630,2.051361628,-1.004356061,192065971,0.0,-9.768999999999945,0
2631,2.068028295,-2.0043560609999997,3964964,1.0,1.7390000000000072,0
2632,2.068028295,-2.0043560609999997,48977487,1.0,2.1609999999999774,0
2633,2.068028295,-2.0043560609999997,129490812,0.0,-1.069000000000004,0
2634,2.068028295,-2.0043560609999997,534449063,1.0,1.0,0
2635,2.068028295,-2.0043560609999997,733093513,0.0,-2.1349999999999922,0
2636,2.068028295,-2.0043560609999997,749079099,0.0,-1.9299999999999797,0
2637,2.068028295,-2.0043560609999997,949879914,0.0,-1.3250000000000042,0
2638,2.068028295,-2.0043560609999997,956660069,1.0,1.4990000000000143,0
2639,2.068028295,-1.004356061,894143700,1.0,2.8869999999999636,0
2640,2.068028295,-0.004356061,48595352,1.0,4.960999999999972,0
2641,2.068028295,-0.004356061,192065971,0.0,-5.079000000000005,0
2642,2.068028295,-0.004356061,333010087,0.0,-13.219000000000046,0
2643,2.068028295,-0.004356061,452249694,0.0,-4.68100000000003,0
2644,2.068028295,-0.004356061,909861321,1.0,5.027999999999976,0
2645,2.068028295,0.995643939,48977487,0.0,-2.5940000000000287,0
2646,2.068028295,0.995643939,224184422,0.0,-3.8579999999999623,0
2647,2.068028295,0.995643939,299760590,0.0,-6.83699999999999,0
2648,2.068028295,1.995643939,43020357,0.0,-1.5710000000000173,0
2649,2.068028295,1.995643939,56470734,0.0,-1.5349999999999968,0
2650,2.068028295,1.995643939,134057190,0.0,-1.9710000000000032,0
2651,2.068028295,1.995643939,408368411,0.0,-2.308999999999988,0
2652,2.068028295,1.995643939,630235377,0.0,-1.7380000000000229,0
2653,2.068028295,1.995643939,984661157,0.0,-1.5670000000000055,0
2654,2.068028295,2.995643939,120939072,0.0,-9.481000000000062,0
2655,2.151361628,-2.0043560609999997,394422911,0.0,-5.09099999999994,0
2656,2.151361628,-1.004356061,507740391,1.0,5.99499999999993,0
2657,2.151361628,-0.004356061,846755060,0.0,-7.746000000000065,0
2658,2.1870759140000002,2.995643939,539422517,0.0,-12.206000000000072,0
2659,2.201361628,-4.004356061,134057190,1.0,4.202000000000004,0
2660,2.2346949609999998,0.995643939,96226407,0.0,-3.9239999999999817,0
2661,2.2346949609999998,0.995643939,628308431,0.0,-3.508000000000025,0
2662,2.2346949609999998,2.995643939,985750851,0.0,-9.427999999999958,0
2663,2.268028295,-2.0043560609999997,433311086,0.0,-7.827999999999976,0
2664,2.301361628,-3.004356061,92774005,0.0,-5.70499999999996,0
2665,2.334694961,1.995643939,964326783,0.0,-7.5,0
2666,2.383504485,-1.004356061,333010087,0.0,-17.62399999999985,0
2667,2.401361628,-5.004356061,324908376,1.0,6.853000000000039,0
2668,2.401361628,-2.0043560609999997,120939072,0.0,-10.329999999999945,0
2669,2.401361628,-2.0043560609999997,251653297,0.0,-1.8440000000000198,0
2670,2.401361628,-2.0043560609999997,299760590,1.0,2.4529999999999803,0
2671,2.401361628,-2.0043560609999997,374999420,0.0,-4.905000000000014,0
2672,2.401361628,-2.0043560609999997,514268702,0.0,-1.6119999999999939,0
2673,2.401361628,-2.0043560609999997,770588123,1.0,5.3090000000000295,0
2674,2.401361628,-2.0043560609999997,846755060,0.0,-5.39899999999993,0
2675,2.401361628,-1.004356061,41833230,0.0,-6.456999999999988,0
2676,2.401361628,-1.004356061,455194813,0.0,-2.5979999999999777,0
2677,2.401361628,-0.004356061,2884955,0.0,-2.3300000000000067,0
2678,2.401361628,-0.004356061,100416772,0.0,-7.143999999999908,0
2679,2.401361628,-0.004356061,130271607,0.0,-1.1290000000000087,0
2680,2.401361628,-0.004356061,134057190,1.0,4.05500000000002,0
2681,2.401361628,-0.004356061,449943813,0.0,-1.6359999999999943,0
2682,2.401361628,-0.004356061,507157861,0.0,-1.33600000000001,0
2683,2.401361628,-0.004356061,514268702,0.0,-1.6789999999999823,0
2684,2.401361628,-0.004356061,563121476,1.0,1.0760000000000092,0
2685,2.401361628,-0.004356061,578711405,0.0,-1.6459999999999868,0
2686,2.401361628,-0.004356061,652231699,0.0,-5.411000000000025,0
2687,2.401361628,-0.004356061,683861923,0.0,-1.6059999999999952,0
2688,2.401361628,-0.004356061,840480197,1.0,1.2930000000000057,0
2689,2.401361628,-0.004356061,949645864,0.0,-1.4550000000000085,0
2690,2.401361628,-0.004356061,949879914,0.0,-1.5330000000000081,0
2691,2.401361628,0.995643939,43020357,1.0,2.5429999999999837,0
2692,2.401361628,0.995643939,539422517,0.0,-11.511999999999963,0
2693,2.401361628,1.995643939,43020357,0.0,-1.6069999999999982,0
2694,2.401361628,1.995643939,48977487,0.0,-4.609999999999975,0
2695,2.401361628,1.995643939,75969320,1.0,1.0,0
2696,2.401361628,1.995643939,97123322,1.0,1.2290000000000034,0
2697,2.401361628,1.995643939,120939072,0.0,-7.7339999999999485,0
2698,2.401361628,1.995643939,192065971,0.0,-4.840999999999942,0
2699,2.401361628,1.995643939,446421117,0.0,-1.0869999999999922,0
2700,2.401361628,1.995643939,522579064,0.0,-10.756999999999936,0
2701,2.401361628,1.995643939,605713945,1.0,1.278999999999997,0
2702,2.401361628,1.995643939,630235377,1.0,1.3780000000000032,0
2703,2.401361628,1.995643939,696039965,0.0,-4.717000000000051,0
2704,2.401361628,1.995643939,770588123,0.0,-1.7849999999999928,0
2705,2.401361628,2.995643939,349171132,0.0,-2.876999999999972,0
2706,2.468028295,1.995643939,120939072,0.0,-7.195000000000059,0
2707,2.501361628,-3.004356061,449943813,0.0,-6.309000000000056,0
2708,2.551361628,0.995643939,92774005,0.0,-9.69899999999998,0
2709,2.568028295,-4.004356061,789515489,1.0,7.554999999999937,0
2710,2.568028295,-1.004356061,374999420,0.0,-12.260000000000142,0
2711,2.568028295,0.995643939,367119634,0.0,-3.039999999999979,0
2712,2.568028295,0.995643939,652231699,0.0,-2.567999999999988,0
2713,2.6013616280000003,-0.004356061,129490812,0.0,-10.835000000000031,0
2714,2.6013616280000003,-0.004356061,910114803,0.0,-10.95200000000014,0
2715,2.6013616280000003,2.995643939,586071473,0.0,-5.617000000000032,0
2716,2.651361628,-3.004356061,74263281,1.0,3.390000000000032,0
2717,2.651361628,-2.0043560609999997,860810996,0.0,-5.103999999999988,0
2718,2.651361628,-1.004356061,846755060,1.0,9.810999999999998,0
2719,2.651361628,-1.004356061,985750851,0.0,-6.893999999999913,0
2720,2.651361628,1.995643939,396122776,0.0,-5.121000000000051,0
2721,2.651361628,1.995643939,696039965,0.0,-5.080999999999991,0
2722,2.668028295,1.995643939,48595352,1.0,7.786000000000035,0
2723,2.701361628,2.995643939,696039965,0.0,-6.206999999999993,0
2724,2.734694961,-2.0043560609999997,75969320,0.0,-1.8440000000000198,0
2725,2.734694961,-2.0043560609999997,642346147,0.0,-1.0670000000000046,0
2726,2.734694961,-2.0043560609999997,718176674,0.0,-1.3920000000000117,0
2727,2.734694961,-2.0043560609999997,755075290,1.0,1.1369999999999947,0
2728,2.734694961,-1.004356061,218675715,0.0,-3.574000000000019,0
2729,2.734694961,-1.004356061,278773301,0.0,-3.6759999999999797,0
2730,2.734694961,-1.004356061,628308431,1.0,3.5389999999999886,0
2731,2.734694961,-0.004356061,103303422,0.0,-5.41300000000001,0
2732,2.734694961,-0.004356061,192065971,0.0,-5.2269999999999985,0
2733,2.734694961,-0.004356061,860810996,0.0,-4.803000000000029,0
2734,2.734694961,-0.004356061,964326783,0.0,-14.481999999999974,0
2735,2.734694961,0.995643939,192065971,0.0,-6.4479999999999755,0
2736,2.734694961,0.995643939,245315813,0.0,-5.548999999999981,0
2737,2.734694961,0.995643939,331590088,0.0,-3.54199999999997,0
2738,2.734694961,0.995643939,507740391,0.0,-3.869999999999951,0
2739,2.734694961,1.995643939,43020357,1.0,1.5919999999999914,0
2740,2.734694961,1.995643939,102783161,0.0,-1.3200000000000065,0
2741,2.734694961,1.995643939,224184422,1.0,1.7820000000000127,0
2742,2.734694961,1.995643939,492518259,0.0,-1.1390000000000073,0
2743,2.734694961,1.995643939,650974545,0.0,-1.5650000000000175,0
2744,2.751361628,0.995643939,716236442,0.0,-9.902999999999963,0
2745,2.782314009,3.995643939,103303422,0.0,-11.12200000000003,0
2746,2.801361628,-3.004356061,504663288,1.0,6.686000000000038,0
2747,2.801361628,0.995643939,48595352,1.0,12.394000000000007,0
2748,2.818028295,0.995643939,522579064,0.0,-6.045000000000042,0
2749,2.818028295,0.995643939,696039965,0.0,-6.471000000000003,0
2750,2.877552104,3.995643939,120939072,0.0,-11.432999999999995,0
2751,2.901361628,-3.004356061,312902548,1.0,2.63400000000001,0
2752,2.901361628,-3.004356061,534449063,1.0,2.6199999999999792,0
2753,2.901361628,-3.004356061,716236442,1.0,3.127999999999986,0
2754,2.901361628,-1.004356061,48595352,1.0,9.157999999999975,0
2755,2.901361628,-1.004356061,134057190,0.0,-3.3910000000000213,0
2756,2.901361628,-1.004356061,350745134,1.0,3.8599999999999595,0
2757,2.901361628,-0.004356061,56470734,1.0,1.7350000000000116,0
2758,2.901361628,-0.004356061,130941034,0.0,-2.1159999999999908,0
2759,2.901361628,-0.004356061,254632445,0.0,-1.3200000000000065,0
2760,2.901361628,-0.004356061,321769333,0.0,-1.9550000000000167,0
2761,2.901361628,-0.004356061,349171132,0.0,-2.0199999999999876,0
2762,2.901361628,-0.004356061,367119634,1.0,1.4070000000000056,0
2763,2.901361628,-0.004356061,514268702,0.0,-1.625999999999985,0
2764,2.901361628,-0.004356061,586071473,0.0,-2.116999999999984,0
2765,2.901361628,-0.004356061,589703985,0.0,-1.0,0
2766,2.901361628,-0.004356061,626227255,0.0,-8.170999999999928,0
2767,2.901361628,-0.004356061,664438269,0.0,-7.695999999999942,0
2768,2.901361628,-0.004356061,673728725,0.0,-2.0470000000000184,0
2769,2.901361628,-0.004356061,718176674,0.0,-2.2599999999999922,0
2770,2.901361628,-0.004356061,755075290,0.5,0.0004999999999999449,0
2771,2.901361628,-0.004356061,796639530,0.0,-1.5720000000000025,0
2772,2.901361628,-0.004356061,911960296,1.0,1.3330000000000026,0
2773,2.901361628,-0.004356061,949645864,0.0,-1.625999999999985,0
2774,2.901361628,-0.004356061,949879914,1.0,1.6849999999999798,0
2775,2.901361628,-0.004356061,956660069,1.0,1.2459999999999902,0
2776,2.901361628,-0.004356061,985750851,0.0,-8.143999999999892,0
2777,2.901361628,0.995643939,628308431,0.0,-3.294000000000029,0
2778,2.901361628,0.995643939,657894484,0.0,-2.5119999999999667,0
2779,2.901361628,1.995643939,664438269,0.0,-4.613000000000018,0
2780,2.901361628,1.995643939,894143700,0.0,-4.253999999999957,0
2781,2.951361628,-1.004356061,396122776,0.0,-9.094000000000044,0
2782,2.984694961,-1.004356061,245315813,1.0,6.041000000000042,0
2783,2.984694961,0.995643939,673728725,0.0,-5.536999999999967,0
2784,3.034694961,-1.004356061,985750851,0.0,-12.353000000000051,0
2785,3.051361628,0.995643939,977170877,0.0,-9.381999999999985,0
2786,3.068028295,-2.0043560609999997,100416772,1.0,1.7640000000000082,0
2787,3.068028295,-2.0043560609999997,130271607,0.0,-1.1259999999999886,0
2788,3.068028295,-2.0043560609999997,130941034,1.0,1.0,0
2789,3.068028295,-2.0043560609999997,336172395,1.0,1.0179999999999865,0
2790,3.068028295,-2.0043560609999997,449943813,1.0,1.4479999999999873,0
2791,3.068028295,-2.0043560609999997,514268702,0.5,0.08350000000000034,0
2792,3.068028295,-2.0043560609999997,630235377,0.0,-1.3579999999999894,0
2793,3.068028295,-1.004356061,492518259,1.0,2.6040000000000236,0
2794,3.068028295,-1.004356061,894143700,0.0,-2.7400000000000078,0
2795,3.068028295,-0.004356061,41833230,0.0,-5.056999999999971,0
2796,3.068028295,-0.004356061,374844073,0.0,-4.289999999999974,0
2797,3.068028295,-0.004356061,433311086,0.0,-4.28800000000001,0
2798,3.068028295,1.995643939,3964964,1.0,1.918000000000006,0
2799,3.068028295,1.995643939,43020357,0.0,-1.1710000000000018,0
2800,3.068028295,1.995643939,324908376,0.0,-11.445999999999932,0
2801,3.068028295,1.995643939,336172395,0.0,-1.1059999999999954,0
2802,3.068028295,1.995643939,446421117,1.0,1.0640000000000063,0
2803,3.068028295,1.995643939,492518259,0.0,-1.4880000000000173,0
2804,3.068028295,1.995643939,828632181,0.0,-1.0939999999999983,0
2805,3.068028295,1.995643939,933260573,1.0,1.8540000000000163,0
2806,3.068028295,1.995643939,956660069,0.0,-1.2859999999999898,0
2807,3.134694961,1.995643939,455717130,1.0,7.91499999999997,0
2808,3.151361628,-3.004356061,2884955,1.0,3.11100000000003,0
2809,3.151361628,-3.004356061,650974545,0.0,-3.637999999999972,0
2810,3.151361628,-2.0043560609999997,12919430,0.0,-4.748000000000036,0
2811,3.151361628,-2.0043560609999997,931420970,0.0,-5.4149999999999725,0
2812,3.151361628,-0.004356061,502901314,0.0,-8.414999999999969,0
2813,3.151361628,1.995643939,522579064,0.0,-10.926999999999955,0
2814,3.151361628,1.995643939,894143700,0.0,-4.114000000000022,0
2815,3.151361628,2.995643939,12919430,0.0,-3.679000000000028,0
2816,3.151361628,2.995643939,455717130,1.0,2.8659999999999894,0
2817,3.151361628,3.995643939,539422517,0.0,-14.367000000000127,0
2818,3.201361628,-2.0043560609999997,455717130,0.0,-7.7770000000000366,0
2819,3.201361628,0.995643939,120939072,0.0,-9.61200000000006,0
2820,3.201361628,3.995643939,134057190,0.0,-4.852000000000009,0
2821,3.234694961,-4.004356061,985750851,0.0,-7.594999999999921,0
2822,3.234694961,-1.004356061,350745134,1.0,2.635999999999984,0
2823,3.234694961,-0.004356061,333010087,0.0,-14.301999999999891,0
2824,3.234694961,0.995643939,961875421,0.0,-2.7400000000000078,0
2825,3.234694961,3.995643939,717256200,0.0,-7.976999999999951,0
2826,3.318028295,-1.004356061,586071473,0.0,-6.016000000000045,0
2827,3.3346949610000003,-4.004356061,355043712,0.0,-16.756999999999817,0
2828,3.3346949610000003,0.995643939,584470675,0.0,-12.404999999999973,0
2829,3.3513616280000003,-1.004356061,321769333,0.0,-8.570999999999938,0
2830,3.401361628,-3.004356061,733093513,1.0,6.746000000000062,0
2831,3.401361628,-2.0043560609999997,2884955,1.0,2.3060000000000196,0
2832,3.401361628,-2.0043560609999997,148334112,1.0,4.095000000000024,0
2833,3.401361628,-2.0043560609999997,278773301,0.0,-2.0639999999999867,0
2834,3.401361628,-2.0043560609999997,874342939,1.0,2.4870000000000045,0
2835,3.401361628,-2.0043560609999997,885985637,0.0,-1.0899999999999916,0
2836,3.401361628,-2.0043560609999997,933260573,1.0,1.5259999999999898,0
2837,3.401361628,-1.004356061,2884955,1.0,3.8379999999999774,0
2838,3.401361628,-1.004356061,652231699,0.0,-3.5920000000000365,0
2839,3.401361628,-0.004356061,56470734,0.0,-1.1159999999999952,0
2840,3.401361628,-0.004356061,75969320,1.0,1.187000000000009,0
2841,3.401361628,-0.004356061,102783161,1.0,1.0350000000000104,0
2842,3.401361628,-0.004356061,333010087,0.0,-8.956500000000114,0
2843,3.401361628,-0.004356061,349171132,0.0,-1.5019999999999893,0
2844,3.401361628,-0.004356061,350745134,1.0,7.94599999999994,0
2845,3.401361628,-0.004356061,396122776,0.0,-4.781999999999997,0
2846,3.401361628,-0.004356061,432332461,1.0,1.4339999999999997,0
2847,3.401361628,-0.004356061,455194813,1.0,2.049999999999981,0
2848,3.401361628,-0.004356061,492518259,0.0,-1.7269999999999837,0
2849,3.401361628,-0.004356061,514268702,0.0,-1.7089999999999803,0
2850,3.401361628,-0.004356061,578711405,0.5,-0.011499999999999884,0
2851,3.401361628,-0.004356061,586071473,0.0,-5.184000000000025,0
2852,3.401361628,-0.004356061,605713945,0.0,-1.187999999999991,0
2853,3.401361628,-0.004356061,642346147,0.0,-1.0670000000000046,0
2854,3.401361628,-0.004356061,652231699,0.0,-2.3640000000000136,0
2855,3.401361628,-0.004356061,683861923,1.0,1.8049999999999815,0
2856,3.401361628,-0.004356061,720435955,0.0,-4.188000000000048,0
2857,3.401361628,-0.004356061,778697233,0.0,-1.625,0
2858,3.401361628,-0.004356061,971172922,0.0,-1.021999999999994,0
2859,3.401361628,0.995643939,394422911,0.0,-3.509999999999992,0
2860,3.401361628,1.995643939,120939072,0.0,-1.2889999999999902,0
2861,3.401361628,1.995643939,224557592,0.0,-5.1400000000000095,0
2862,3.401361628,1.995643939,449943813,0.0,-1.9400000000000248,0
2863,3.401361628,1.995643939,514268702,1.0,1.5480000000000016,0
2864,3.401361628,1.995643939,642346147,1.0,1.1009999999999993,0
2865,3.401361628,1.995643939,796639530,0.0,-2.183999999999989,0
2866,3.401361628,1.995643939,923162466,1.0,2.413000000000009,0
2867,3.401361628,2.995643939,514268702,0.0,-3.7799999999999767,0
2868,3.401361628,2.995643939,539422517,0.0,-9.547999999999872,0
2869,3.401361628,2.995643939,770588123,1.0,3.0160000000000147,0
2870,3.443028295,-5.004356061,12919430,0.0,-12.502000000000114,0
2871,3.484694961,-1.004356061,148334112,0.0,-6.514000000000015,0
2872,3.484694961,0.995643939,96226407,0.0,-5.5349999999999895,0
2873,3.501361628,2.995643939,396122776,0.0,-5.521000000000026,0
2874,3.568028295,-4.004356061,396122776,1.0,8.003999999999932,0
2875,3.568028295,-2.0043560609999997,455194813,1.0,10.98599999999994,0
2876,3.568028295,-1.004356061,103303422,0.0,-3.4600000000000226,0
2877,3.568028295,-1.004356061,148334112,0.0,-3.784000000000045,0
2878,3.568028295,-0.004356061,333010087,0.0,-13.012999999999934,0
2879,3.568028295,0.995643939,12919430,0.0,-3.005000000000032,0
2880,3.6013616280000003,1.995643939,717256200,0.0,-8.050999999999954,0
2881,3.651361628,-2.0043560609999997,396122776,0.0,-4.704999999999967,0
2882,3.651361628,-2.0043560609999997,979660929,1.0,4.124000000000018,0
2883,3.651361628,-0.004356061,192065971,1.0,7.251000000000078,0
2884,3.651361628,1.995643939,931420970,0.0,-4.0799999999999725,0
2885,3.701361628,-7.004356061,664438269,0.0,-15.32600000000002,0
2886,3.701361628,2.995643939,96226407,0.0,-6.684999999999954,0
2887,3.722790199,2.995643939,626227255,0.0,-12.390000000000084,0
2888,3.734694961,-2.0043560609999997,336172395,0.5,0.0020000000000000018,0
2889,3.734694961,-2.0043560609999997,367119634,1.0,1.5629999999999904,0
2890,3.734694961,-2.0043560609999997,446421117,1.0,1.0140000000000071,0
2891,3.734694961,-2.0043560609999997,605713945,0.0,-1.1779999999999975,0
2892,3.734694961,-2.0043560609999997,642346147,1.0,1.1000000000000103,0
2893,3.734694961,-2.0043560609999997,720435955,1.0,1.6829999999999945,0
2894,3.734694961,-2.0043560609999997,945098209,1.0,1.5220000000000118,0
2895,3.734694961,-0.004356061,12919430,0.0,-4.487000000000038,0
2896,3.734694961,-0.004356061,103303422,1.0,13.96100000000004,0
2897,3.734694961,-0.004356061,192065971,0.0,-4.967000000000054,0
2898,3.734694961,-0.004356061,894143700,0.0,-5.3949999999999845,0
2899,3.734694961,1.995643939,254632445,1.0,1.1480000000000126,0
2900,3.734694961,1.995643939,923162466,0.0,-2.3590000000000027,0
2901,3.734694961,1.995643939,984661157,0.0,-1.6670000000000036,0
2902,3.768028295,-1.004356061,977170877,0.0,-12.163999999999989,0
2903,3.801361628,-4.004356061,224557592,0.0,-4.957000000000021,0
2904,3.801361628,3.995643939,396122776,0.0,-4.125,0
2905,3.818028295,0.995643939,433311086,0.0,-6.028999999999997,0
2906,3.901361628,-3.004356061,394422911,0.0,-8.64399999999991,0
2907,3.901361628,-2.0043560609999997,891299842,0.0,-4.205999999999963,0
2908,3.901361628,-1.004356061,350745134,1.0,2.635999999999984,0
2909,3.901361628,-1.004356061,779970594,1.0,3.691000000000019,0
2910,3.901361628,-0.004356061,41833230,1.0,1.4410000000000005,0
2911,3.901361628,-0.004356061,75969320,1.0,2.3479999999999794,0
2912,3.901361628,-0.004356061,102783161,1.0,1.971999999999986,0
2913,3.901361628,-0.004356061,120939072,0.0,-1.8569999999999944,0
2914,3.901361628,-0.004356061,245315813,0.0,-1.6799999999999842,0
2915,3.901361628,-0.004356061,251653297,0.0,-1.8429999999999864,0
2916,3.901361628,-0.004356061,331590088,0.0,-2.3659999999999903,0
2917,3.901361628,-0.004356061,336172395,0.0,-1.1939999999999993,0
2918,3.901361628,-0.004356061,349171132,0.0,-1.8450000000000193,0
2919,3.901361628,-0.004356061,374999420,0.0,-1.8419999999999905,0
2920,3.901361628,-0.004356061,446421117,1.0,1.0199999999999931,0
2921,3.901361628,-0.004356061,507740391,0.0,-1.8619999999999903,0
2922,3.901361628,-0.004356061,522579064,0.0,-1.5380000000000087,0
2923,3.901361628,-0.004356061,605713945,1.0,1.0310000000000046,0
